,RefId,ExecutableType,ObjectName,componentClassID,contactInfo,description,name,SqlTaskData,File_path
2776,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - EDW and ETL Column - Historical,,StagingToEDW_DimMartTier
2777,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - EDW and ETL Column - New,,StagingToEDW_DimMartTier
2778,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,OLEDB Dest - DimTier,,StagingToEDW_DimMartTier
2779,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,OLEDB Src - Tier,,StagingToEDW_DimMartTier
2780,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - Insert Count,,StagingToEDW_DimMartTier
2781,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - SCD2 Update Count,,StagingToEDW_DimMartTier
2782,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - Source Count,,StagingToEDW_DimMartTier
2783,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.SCD,Slowly Changing Dimension;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;3,"Updates a SQL Server Analysis Services data warehouse dimension. Update dimension records that are already present and  insert dimension records that aren't. For example, update the DimProduct table of the AdventureWorksDW OLAP database with data from the Products table in the AdventureWorks OLTP database.",Slowly Changing Dimension,,StagingToEDW_DimMartTier
2784,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.OLEDBCommand,OLE DB Command;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;2,"Runs an SQL statement for each row in a data flow. For example, call a 'new employee setup' stored procedure for each row in the 'new employees' table. Note: running an SQL statement for each row of a large data flow may take a long time.",SQLCmd - SCD2 Update EffectiveTo,,StagingToEDW_DimMartTier
2785,Package\DFT - DimTier,Microsoft.Pipeline,DFT - DimTier,Microsoft.UnionAll,Union All;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;1,"Combines rows from multiple data flows without sorting. For example, add rows back to a data flow after correction of errors. If sorting is important, we recommend using the Merge transformation.",Union All,,StagingToEDW_DimMartTier
2786,Package\DFT - Mark Deleted Rows,Microsoft.Pipeline,DFT - Mark Deleted Rows,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - EDW ETL Columns,,StagingToEDW_DimMartTier
2787,Package\DFT - Mark Deleted Rows,Microsoft.Pipeline,DFT - Mark Deleted Rows,Microsoft.Lookup,Lookup;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;6,"Joins additional columns to the data flow by looking up values in a table. For example, join to the 'employee id' column the employees table to get 'hire date' and 'employee name'. We recommend this transformation when the lookup table can fit into memory.",LKP - Source Data,,StagingToEDW_DimMartTier
2788,Package\DFT - Mark Deleted Rows,Microsoft.Pipeline,DFT - Mark Deleted Rows,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,OLEDB_DimTier_DM_Data,,StagingToEDW_DimMartTier
2789,Package\DFT - Mark Deleted Rows,Microsoft.Pipeline,DFT - Mark Deleted Rows,Microsoft.OLEDBCommand,OLE DB Command;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;2,"Runs an SQL statement for each row in a data flow. For example, call a 'new employee setup' stored procedure for each row in the 'new employees' table. Note: running an SQL statement for each row of a large data flow may take a long time.",OLEDB_Upd_Deleted_Rows,,StagingToEDW_DimMartTier
2790,Package\SQL - Begin DimTier ETL Audit,Microsoft.ExecuteSQLTask,SQL - Begin DimTier ETL Audit,,,,,"Execute spBeginAuditLog ? OUTPUT, ?,?;",StagingToEDW_DimMartTier
2791,Package\SQL - End DimTier ETL Audit,Microsoft.ExecuteSQLTask,SQL - End DimTier ETL Audit,,,,,"Execute spEndAuditLog ?,?,?,?,?;",StagingToEDW_DimMartTier
2792,Package\SQL - Insert CSS Data,Microsoft.ExecuteSQLTask,SQL - Insert CSS Data,,,,,"IF EXISTS
( SELECT 1 FROM dbo.DimTier WHERE SourceSystem='CSS' )
BEGIN 
 PRINT 'No Insert' 
END
ELSE 


INSERT INTO [dbo].[DimTier]
  ([TierID]
  ,[TierName]
  ,[CSSTierNumber]
  ,[SourceSystem]
  ,[EffectiveFrom]
  ,[EffectiveTo]
  ,[CreatedDate]
  ,[ModifiedDate]
  ,[DeletedDate]
  ,[RowStatus]
  ,[ETLJobID])
 SELECT
   -2,
   'T1CSS',
   1,
   'CSS',
   '1900-01-01',
   '9999-12-31 23:59:59.999',
   GETDATE(),
   GETDATE(),
   NULL,
   'A',
   ?
 UNION
 SELECT
   -2,
   'T2CSS',
   2,
   'CSS',
   '1900-01-01',
   '9999-12-31 23:59:59.999',
   GETDATE(),
   GETDATE(),
   NULL,
   'A',
   ?
   UNION
 SELECT
   -2,
   'T3CSS',
    3,
   'CSS',
   '1900-01-01',
   '9999-12-31 23:59:59.999',
   GETDATE(),
   GETDATE(),
   NULL,
   'A',
   ?
   UNION
 SELECT
   -2,
   'T4CSS',
    4,
   'CSS',
   '1900-01-01',
   '9999-12-31 23:59:59.999',
   GETDATE(),
   GETDATE(),
   NULL,
   'A',
   ?;


",StagingToEDW_DimMartTier
2793,Package\SQL - Insert Seed Rows,Microsoft.ExecuteSQLTask,SQL - Insert Seed Rows,,,,,"IF EXISTS
( SELECT 1 FROM dbo.DimTier WHERE TierKey < 0 )
BEGIN 
	PRINT 'No Insert' 
END
ELSE 
BEGIN
		SET IDENTITY_INSERT dbo.DimTier ON;

INSERT INTO [dbo].[DimTier]
		([TierKey]
		,[TierID]
		,[TierName]                                
		,[SourceSystem]
                                ,[CSSTierNumber]
		,[EffectiveFrom]
		,[EffectiveTo]
		,[CreatedDate]
		,[ModifiedDate]
		,[DeletedDate]
		,[RowStatus]
		,[ETLJobID])
	SELECT-1,
			-1,
			'Unknown TierName',
			'UNK',
                                                -1,
                                	'1900-01-01',
			'9999-12-31 23:59:59.999',
			GETDATE(),
			GETDATE(),
			NULL,
			'A',
			?
	UNION
	SELECT-2,
			-2, 
			'Not Applicable TierName',                                                 
                                                 'UNK',
                                                 -2,
			'1900-01-01',
			'9999-12-31 23:59:59.999',
			GETDATE(),
			GETDATE(),
			NULL,
			'A',
			?;

SET IDENTITY_INSERT dbo.DimTier OFF;
END;",StagingToEDW_DimMartTier
2794,Package,Microsoft.Package,DimMartTuitionAssistanceProvider,,,,,,StagingToEDW_DimMartTuitionAssistanceProvider
2795,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - EDW and ETL Column - Active,,StagingToEDW_DimMartTuitionAssistanceProvider
2796,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - EDW and ETL Column - Historical,,StagingToEDW_DimMartTuitionAssistanceProvider
2797,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - EDW and ETL Column - New,,StagingToEDW_DimMartTuitionAssistanceProvider
2798,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,Dst - DimTuitionAssistanceProvider,,StagingToEDW_DimMartTuitionAssistanceProvider
2799,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - Insert Count,,StagingToEDW_DimMartTuitionAssistanceProvider
2800,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - SCD2 Update Count,,StagingToEDW_DimMartTuitionAssistanceProvider
2801,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC- SourceCount,,StagingToEDW_DimMartTuitionAssistanceProvider
2802,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.SCD,Slowly Changing Dimension;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;3,"Updates a SQL Server Analysis Services data warehouse dimension. Update dimension records that are already present and  insert dimension records that aren't. For example, update the DimProduct table of the AdventureWorksDW OLAP database with data from the Products table in the AdventureWorks OLTP database.",Slowly Changing Dimension,,StagingToEDW_DimMartTuitionAssistanceProvider
2803,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.OLEDBCommand,OLE DB Command;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;2,"Runs an SQL statement for each row in a data flow. For example, call a 'new employee setup' stored procedure for each row in the 'new employees' table. Note: running an SQL statement for each row of a large data flow may take a long time.",SQLCmd - SCD2 Update EffectiveTo,,StagingToEDW_DimMartTuitionAssistanceProvider
2804,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - TuitionAssistanceProvider,,StagingToEDW_DimMartTuitionAssistanceProvider
2805,Package\DFT - DimTuitionAssistanceProvider,Microsoft.Pipeline,DFT - DimTuitionAssistanceProvider,Microsoft.UnionAll,Union All;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;1,"Combines rows from multiple data flows without sorting. For example, add rows back to a data flow after correction of errors. If sorting is important, we recommend using the Merge transformation.",Union All,,StagingToEDW_DimMartTuitionAssistanceProvider
2806,Package\DFT - Update DeletedDate,Microsoft.Pipeline,DFT - Update DeletedDate,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - EDW ETL Columns,,StagingToEDW_DimMartTuitionAssistanceProvider
2807,Package\DFT - Update DeletedDate,Microsoft.Pipeline,DFT - Update DeletedDate,Microsoft.Lookup,Lookup;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;6,"Joins additional columns to the data flow by looking up values in a table. For example, join to the 'employee id' column the employees table to get 'hire date' and 'employee name'. We recommend this transformation when the lookup table can fit into memory.",LKP - SourceData,,StagingToEDW_DimMartTuitionAssistanceProvider
2808,Package\DFT - Update DeletedDate,Microsoft.Pipeline,DFT - Update DeletedDate,Microsoft.OLEDBCommand,OLE DB Command;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;2,"Runs an SQL statement for each row in a data flow. For example, call a 'new employee setup' stored procedure for each row in the 'new employees' table. Note: running an SQL statement for each row of a large data flow may take a long time.",OLEDB CMD Update Deleted Date,,StagingToEDW_DimMartTuitionAssistanceProvider
2809,Package\DFT - Update DeletedDate,Microsoft.Pipeline,DFT - Update DeletedDate,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - DimTuitionAssistanceProvider,,StagingToEDW_DimMartTuitionAssistanceProvider
2810,Package\SQL - Begin DimProgram ETL Audit,Microsoft.ExecuteSQLTask,SQL - Begin DimProgram ETL Audit,,,,,"Execute spBeginAuditLog ? OUTPUT, ?,?;",StagingToEDW_DimMartTuitionAssistanceProvider
2811,Package\SQL - End DimProgram ETL Audit,Microsoft.ExecuteSQLTask,SQL - End DimProgram ETL Audit,,,,,"Execute spEndAuditLog ?,?,?,?,?;",StagingToEDW_DimMartTuitionAssistanceProvider
2812,Package\SQL - Insert Seed Rows,Microsoft.ExecuteSQLTask,SQL - Insert Seed Rows,,,,," 
 IF EXISTS
( SELECT 1 FROM dbo.[DimTuitionAssistanceProvider] WHERE [TuitionAssistanceProviderKey] < 0 )
BEGIN 
	PRINT 'No Insert' 
END
ELSE 
BEGIN
 SET IDENTITY_INSERT dbo.DimTuitionAssistanceProvider ON;
             INSERT INTO [dbo].[DimTuitionAssistanceProvider]
             ([TuitionAssistanceProviderKey],
              [TuitionAssistanceProviderID],
              [TuitionAssistanceProviderName],
              [TuitionAssistanceProviderType],
			  [SourceSystem],
              [CSSCenterNumber]
             ,[CSSCustomerCode]
		,[EffectiveFrom]
		,[EffectiveTo]
		,[CreatedDate]
		,[ModifiedDate]
		,[DeletedDate]
		,[RowStatus]
		,[ETLJobID]

             )
                    SELECT-1,
                          -1,
                          'Unknown Tuition Assistance Provider',
                          'Unknown Tuition Assistance Provider Type',
						  'UNK',
                           '-1',
                           '-1',
			'1900-01-01',
			'9999-12-31 23:59:59.999',
			GETDATE(),
			GETDATE(),
			NULL,
			'A',
			?
                         
                    UNION
                    SELECT-2,
                          -2,
                          'Not Applicable Tuition Assistance Provider',
                          'Not Applicable  Tuition Assistance Provider Type',
                         'UNK',
                        '-2',
                        '-2', 
			'1900-01-01',
			'9999-12-31 23:59:59.999',
			GETDATE(),
			GETDATE(),
			NULL,
			'A',
			?;
          
             SET IDENTITY_INSERT dbo.DimTuitionAssistanceProvider OFF;
			 END;",StagingToEDW_DimMartTuitionAssistanceProvider
2813,Package,Microsoft.Package,DimMeasure,,,,,,StagingToEDW_DimMeasure
2814,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.ConditionalSplit,Conditional Split;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Routes data rows to different outputs depending on the content of the data. Use conditions (SSIS expressions) to specify which rows are routed. For example, separate records that need to be cleaned from those that are ready to be loaded or route only a subset of records.",Conditional Split,,StagingToEDW_DimMeasure
2815,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",Delete Count,,StagingToEDW_DimMeasure
2816,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",Derived Column,,StagingToEDW_DimMeasure
2817,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",Derived Column 1,,StagingToEDW_DimMeasure
2818,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - DimMeasure Merge Insert,,StagingToEDW_DimMeasure
2819,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",Insert Count,,StagingToEDW_DimMeasure
2820,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.OLEDBCommand,OLE DB Command;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;2,"Runs an SQL statement for each row in a data flow. For example, call a 'new employee setup' stored procedure for each row in the 'new employees' table. Note: running an SQL statement for each row of a large data flow may take a long time.",Merge Delete,,StagingToEDW_DimMeasure
2821,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.MergeJoin,Merge Join;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;1,"Combine two sorted data flows into one using the FULL, LEFT, or INNER join. We recommend this transformation when data flows can be sorted at their sources.",Merge Join,,StagingToEDW_DimMeasure
2822,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.OLEDBCommand,OLE DB Command;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;2,"Runs an SQL statement for each row in a data flow. For example, call a 'new employee setup' stored procedure for each row in the 'new employees' table. Note: running an SQL statement for each row of a large data flow may take a long time.",Merge Update,,StagingToEDW_DimMeasure
2823,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.Sort,Sort;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;1,"Sorts input data in ascending or descending order when it cannot be sorted at its source. For example, sort sales data by 'customer id' before it is written to a flat file and delivered to another department. Note: We do not recommend this transformation for large data flows.",Sort - DimMeasure,,StagingToEDW_DimMeasure
2824,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.Sort,Sort;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;1,"Sorts input data in ascending or descending order when it cannot be sorted at its source. For example, sort sales data by 'customer id' before it is written to a flat file and delivered to another department. Note: We do not recommend this transformation for large data flows.",Sort - DimMeasureLanding,,StagingToEDW_DimMeasure
2825,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",Source Count,,StagingToEDW_DimMeasure
2826,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - DimMeasure,,StagingToEDW_DimMeasure
2827,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - DimMeasureLanding,,StagingToEDW_DimMeasure
2828,Package\DFT - Load DimMeasure,Microsoft.Pipeline,DFT - Load DimMeasure,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",Update Count,,StagingToEDW_DimMeasure
2829,Package\DFT - Load Measures File to Landing Table,Microsoft.Pipeline,DFT - Load Measures File to Landing Table,Microsoft.DataConvert,Data Conversion;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,Data Conversion,Data Conversion,,StagingToEDW_DimMeasure
2830,Package\DFT - Load Measures File to Landing Table,Microsoft.Pipeline,DFT - Load Measures File to Landing Table,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - DimMeasureLanding,,StagingToEDW_DimMeasure
2831,Package\DFT - Load Measures File to Landing Table,Microsoft.Pipeline,DFT - Load Measures File to Landing Table,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",Source Count,,StagingToEDW_DimMeasure
2832,Package\DFT - Load Measures File to Landing Table,Microsoft.Pipeline,DFT - Load Measures File to Landing Table,Microsoft.ExcelSource,Excel Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;1,Excel Source,SRC - Measures File,,StagingToEDW_DimMeasure
2833,Package\DimMeasureLanding,Microsoft.ExecuteSQLTask,DimMeasureLanding,,,,,"Execute spBeginAuditLog ? OUTPUT, ?;",StagingToEDW_DimMeasure
2834,Package\SQL - End DimMeasure Auditlog,Microsoft.ExecuteSQLTask,SQL - End DimMeasure Auditlog,,,,,"Execute spEndAuditLog ?,?,?,?,?;",StagingToEDW_DimMeasure
2835,Package\SQL - End DimMeasureLanding Auditlog,Microsoft.ExecuteSQLTask,SQL - End DimMeasureLanding Auditlog,,,,,"Execute spEndAuditLog ?,?,?,?,?;",StagingToEDW_DimMeasure
2836,Package\SQL - Get Insert count for Landing Table,Microsoft.ExecuteSQLTask,SQL - Get Insert count for Landing Table,,,,,SELECT COUNT(1) AS vInsertCount FROM DimMeasureLanding(NOLOCK),StagingToEDW_DimMeasure
2837,Package\SQL - Start the AuditLog for DimMeasure,Microsoft.ExecuteSQLTask,SQL - Start the AuditLog for DimMeasure,,,,,"Execute spBeginAuditLog ? OUTPUT, ?;",StagingToEDW_DimMeasure
2838,Package\Truncate DimMeasureLanding,Microsoft.ExecuteSQLTask,Truncate DimMeasureLanding,,,,,Truncate table DimMeasureLanding,StagingToEDW_DimMeasure
2839,Package,Microsoft.Package,DimOrganization,,,,,,StagingToEDW_DimOrganization
2840,Package\Excecute HR_Staging to EDW DimOrganization load,STOCK:SEQUENCE,Excecute HR_Staging to EDW DimOrganization load,,,,,,StagingToEDW_DimOrganization
2841,Package\Excecute HR_Staging to EDW DimOrganization load\Execute spHR_StagingToEDW_DimOrganization,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimOrganization,,,,,EXEC spHR_StagingToEDW_DimOrganization,StagingToEDW_DimOrganization
2842,Package,Microsoft.Package,DimPayBasis,,,,,,StagingToEDW_DimPayBasis
2843,Package\SEQ- StagingToEDW DimPayBasis Load,STOCK:SEQUENCE,SEQ- StagingToEDW DimPayBasis Load,,,,,,StagingToEDW_DimPayBasis
2844,Package\SEQ- StagingToEDW DimPayBasis Load\SQL- EXEC spHR_StagingToEDW_DimPayBasis,Microsoft.ExecuteSQLTask,SQL- EXEC spHR_StagingToEDW_DimPayBasis,,,,,Exec [dbo].[spHR_StagingToEDW_DimPayBasis],StagingToEDW_DimPayBasis
2845,Package,Microsoft.Package,DimPayGrade,,,,,,StagingToEDW_DimPayGrade
